,Date,User,Tweet
1673,2017-12-24 13:13:15+00:00,RajmoniBorah3,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations Sir.
1674,2017-12-24 13:12:47+00:00,Krishna84859939,"@vijayrupanibjp @BJP4Gujarat @BJP4India Like Beautiful Govt Gujarat

Check out. Narol to Baroda

Dirty.     Request Please Clean out"
1675,2017-12-24 12:56:44+00:00,ChiragRP_2,"@vijayrupanibjp @Nitinbhai_Patel 
Congratulation for creating value through   # Vikas for 6th consecutive time.
Look in to NRHM Ayush doctor"
1676,2017-12-24 12:50:50+00:00,BotadaraParesh,@vijayrupanibjp Congregation
1677,2017-12-24 12:47:32+00:00,shivytweetz,@vijayrupanibjp sir. We brought BJP to power again. It's a humble request to address the rude behaviour of GSRTC staff on a serious note. Just had a very displeasuring experience in Surat ukai bus. Boraded the bus at 6.10 pm from Sahara darwaja.
1678,2017-12-24 12:42:40+00:00,MCHarsh1,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Also  major thanks to Mukesh Ambani.
1679,2017-12-24 12:31:06+00:00,r_vani61,@vijayrupanibjp @BJP4Gujarat @BJP4India Wish you all the best &amp; success in all your attempts for the development of the nation.
1680,2017-12-24 12:30:42+00:00,Sudhirshetty777,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat hope now we see Vadodara Smart City shaping up &amp; VMC taking this challenge
1681,2017-12-24 12:19:07+00:00,JDMajethia,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir 😇
1682,2017-12-24 12:17:48+00:00,Radhe_101,@vijayrupanibjp @mlkhattar Congratulations but do hard work with smartness ........because Gujarat People Give A Chance .......Don't miss this opportunity.....If you fail your leadership Bjp does not win 2022 elections .....you best of luck
1683,2017-12-24 11:47:13+00:00,gautam85prajapa,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations to sir for CM of Gujarat
1684,2017-12-24 11:47:13+00:00,gautam85prajapa,"@vijayrupanibjp 

Congratulations sir for being CM of Gujarat 

Jitse vikas thase vikas"
1685,2017-12-24 11:21:17+00:00,yuvimahida28,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1686,2017-12-24 10:45:46+00:00,shardulsachi,"@vijayrupanibjp @Nitinbhai_Patel Many congratulation sir its miracle victory it's a red signal for us  , if we will not work sincerely at all level,  we are   surely going to loose in 2019 please be take some serious action for development and removal of corruption thank you jay hind"
1687,2017-12-24 10:28:44+00:00,GianChandShar16,@vijayrupanibjp @mlkhattar Many many congratulations
1688,2017-12-24 10:13:09+00:00,KUMARVI85461662,@vijayrupanibjp @BJP4Bihar @Nitinbhai_Patel Congratulations Sir ji
1689,2017-12-24 09:52:20+00:00,1akela1,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Many congratulations Sir. My only request shall be to be more active on field as well as in conveying the sane. In today's world of internet it must be trumpeted. Let not have next year election results like that of 2017 on the shoulder of @narendramodi
1690,2017-12-24 09:44:17+00:00,NagjiPatel8,"@vijayrupanibjp @Nitinbhai_Patel Congratulations sir and all the best! Jai jagannath.. @vijayrupanibjp
And @Nitinbhai_Patel"
1691,2017-12-24 09:44:17+00:00,djfancy66,"@vijayrupanibjp @narendramodi @PMOIndia @CMOGuj @CMO_Gujarat Is Palitana administration or guj govt not aware of this loot?Is this way tirth yaatralus are treated &amp; threatened? Jains must unite &amp; stop palitana visit for minimum 6 mnths,then see how guj economy is effected! https://t.co/cq7cgstb73"
1692,2017-12-24 09:03:54+00:00,sayee_k,@vijayrupanibjp @BJP4India @BJP4Gujarat @vijayrupanibjp ji congrats wish you all success
1693,2017-12-24 09:03:19+00:00,Hiteshptl681,@vijayrupanibjp @VasundharaBJP Congratulations Sirji. I support BJP government and Modiji
1694,2017-12-24 09:02:10+00:00,Pratik45810,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat All the best sir I hop have gujarat no vikas thay nd congress joine ganda thay....... jay garvi Gujarat @vijayrupanibjp
1695,2017-12-24 08:11:37+00:00,hardik02755527,@vijayrupanibjp @smritiirani Congressional
1696,2017-12-24 08:10:49+00:00,hardik02755527,@vijayrupanibjp @smritiirani Congressional sar
1697,2017-12-24 08:07:46+00:00,ashusolanki9737,"@vijayrupanibjp 
Help. Us
Examine procces of Admission PHD. Sau. Uni.They chit every students. Selected only referral students."
1698,2017-12-24 08:01:09+00:00,mkjha8564,@vijayrupanibjp @BJP4Gujarat @narendramodi @AmitShah Heartiest Congratulations for being getting a second term as CM of Gujarat. Wishing you Good Luck.
1699,2017-12-24 07:44:20+00:00,BavdekarAtul,@vijayrupanibjp @mlkhattar hartly congratulation sir
1700,2017-12-24 07:34:50+00:00,GovindarajanV10,@vijayrupanibjp @BJP4India @BJP4Gujarat Best wishes for your 2nd innings. Please play very carefully as the current tide is challenging for you &amp; BJP. Your performance will decide the fate in the Lok Sabha elections in 2019.
1701,2017-12-24 07:32:57+00:00,RabariSanjay8,@vijayrupanibjp @BJP4Gujarat @BJP4India I support
1702,2017-12-24 07:13:09+00:00,RaviPat84614906,@vijayrupanibjp @mlkhattar Congratulations sir
1703,2017-12-24 07:11:42+00:00,congratsbot,@vijayrupanibjp congratulations!
1704,2017-12-24 07:11:42+00:00,Vj40112921,@vijayrupanibjp @drramansingh Congratulations for becoming CM .U have more responsibility now work more for farmers n downtrodden. So U get 150 seat in 2022
1705,2017-12-24 07:09:47+00:00,MANISHK10507107,@vijayrupanibjp @ramsarswat16 @mlkhattar Congratulations sir
1706,2017-12-24 07:07:01+00:00,PilojparaHardik,@vijayrupanibjp Sir trust on you will increase if police act fearlessly without political pressure. https://t.co/vVBE3TFFZe
1707,2017-12-24 07:05:18+00:00,AnkitShah221188,@vijayrupanibjp Sir g.... Pls do something for Jain community .. Best of luck
1708,2017-12-24 07:00:23+00:00,VijayCh77339595,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Jai hoo
1709,2017-12-24 06:56:03+00:00,GauravP63714004,"@vijayrupanibjp @mlkhattar Congratulation sir,"
1710,2017-12-24 06:54:44+00:00,susobha40313377,"@vijayrupanibjp @BJP4Gujarat @BJP4India best of luck go to ground level now opposition in state more active it chk all work  good or bad Be alert ,2019 is big challenge for modi its depends on U  sir.."
1711,2017-12-24 06:48:02+00:00,MobileData3,@vijayrupanibjp Jay jay
1712,2017-12-24 06:47:30+00:00,Rnp7777,@vijayrupanibjp @BJPLive wish you allthe best sir
1713,2017-12-24 06:35:39+00:00,AnkitKumarSonu6,@vijayrupanibjp @M_Lekhi @narendramodi @AmitShah @BJP4Gujarat Congratulation rupani sir for next c.m. of Gujrat
1714,2017-12-24 06:30:01+00:00,SHAILESHDJOSHI1,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat ALL BEST FOR SECOND TERM AS OUR CM AND HOPE GUJARAT WII BE MORE GATISHIL UNDER YOUR GUIDANCE.
1715,2017-12-24 06:16:46+00:00,At0004Cs,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1716,2017-12-24 06:15:37+00:00,HarishP27212201,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1717,2017-12-24 06:07:50+00:00,NarainNilay,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir. We Vadodians are strong n solid behind you. Keeping growing Gujarat to new heights regards nilay Narain
1718,2017-12-24 05:59:08+00:00,CAmanish_Rashr,@vijayrupanibjp  dear sir make effective law against school fees will be big relief for urban people and will be popular step your givt.
1719,2017-12-24 05:58:47+00:00,DeepRBhatt1,"@vijayrupanibjp @BJP4India @narendramodi Hi,good morning"
1720,2017-12-24 05:57:46+00:00,DavdaSandeep,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat This Is Last Warning From Gujrat People... 

Gundaraj Mukt Gujrat Banavo... 

Kheduto  Mate Khushal Yojnao  
Ane  Gamdao  No Vikas Karo je  Aaj Sudhi  Nathi  karyo.. 
Baki  2019 Ma Supda  Saf Ane  Amne  BJP J Joiye  Che Plz https://t.co/rzg5KGh7f4"
1721,2017-12-24 05:53:15+00:00,DavdaSandeep,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat In Villages BJP white Wash... 

Painful.. 
Plz Do Fast Action For Farmers And Villages.. 
Gundaraj Mukt  Karo For Somnath, Junagadh etc https://t.co/QRKDDFDkxs"
1722,2017-12-24 05:52:32+00:00,krishna9924411,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations💐💐💐💐💐
1723,2017-12-24 05:38:11+00:00,mahesht26739846,"@vijayrupanibjp
dear sir
pls pls pls help me."
1724,2017-12-24 05:21:07+00:00,MilindKhagram,@vijayrupanibjp @BJP4Gujarat @BJP4India Congratulations
1725,2017-12-24 05:20:03+00:00,kirtipthakkar,@vijayrupanibjp Take care of three musketeers
1726,2017-12-24 05:18:21+00:00,SudhirSDesai4,@vijayrupanibjp congratulations  sir for again  CM of Gujarat.
1727,2017-12-24 05:15:46+00:00,kirtipthakkar,@vijayrupanibjp Jay Jinendra congratulations for your victory
1728,2017-12-24 05:07:33+00:00,SudhirSDesai4,@vijayrupanibjp Parsi community  come from paras village  of Iran. This community  are always obedient  to nations.
1729,2017-12-24 05:05:58+00:00,Mityours,@vijayrupanibjp sir congrats but road n traffic in metro n food prices in villages r tough challenges IPS n IAS need to work for people
1730,2017-12-24 05:05:05+00:00,SudhirSDesai4,@vijayrupanibjp Parsi are proud  of  India.
1731,2017-12-24 05:01:24+00:00,avinash_arsh,@vijayrupanibjp @ChouhanShivraj Most welcome sir ....
1732,2017-12-24 05:00:51+00:00,wwmariners,@vijayrupanibjp @myogiadityanath I request both my favourite CM to look after government schools condition in states and take initiative steps to improve levels so that poor can get better education standards
1733,2017-12-24 04:47:23+00:00,PauleshJ,"@vijayrupanibjp @BJP4India @BJP4Gujarat Once again gate chance.Shine likely sparkling star in Gujarat 
Sir.!!!"
1734,2017-12-24 04:31:02+00:00,RamNaamBdaa,@vijayrupanibjp @BJP4Gujarat @BJP4India Is Gujrat Election was fair?
1735,2017-12-24 04:05:56+00:00,Vvsatya95713192,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations
1736,2017-12-24 03:55:41+00:00,ShivamT68434465,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congrats
1737,2017-12-24 03:54:56+00:00,chandanprasadsr,@vijayrupanibjp @DhamaVishal @narendramodi @AmitShah @BJP4Gujarat Perform well do hard labour for further strengthening Gujarat Midel fade cast politics concentrate on Kutchh and adiwasi
1738,2017-12-24 03:39:32+00:00,MSGN15,@vijayrupanibjp @myogiadityanath Congratulations and all the best
1739,2017-12-24 03:35:32+00:00,voranilesh123,"@vijayrupanibjp congratulations sir you take seat of chief minister second time
      you are best sir"
1740,2017-12-24 03:32:10+00:00,nshtshah26,"@vijayrupanibjp Jai Jinendra Congratulations  for becoming CM of Gujarat.

Nishit Shah
Mumbai https://t.co/IAcKcnNthP"
1741,2017-12-24 03:26:22+00:00,suloagarwal,@vijayrupanibjp @dpradhanbjp A very nice boosters by Mr d pradhan
1742,2017-12-24 03:20:42+00:00,lalitBannaRajp1,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1743,2017-12-24 03:16:48+00:00,DeepakMistry31,@vijayrupanibjp @BJP4Gujarat @BJP4India Congratulations sir once again as a CM of gujarat.
1744,2017-12-24 03:05:49+00:00,Mahenda82411242,@vijayrupanibjp @ChouhanShivraj Keep going with Good Team and Work..
1745,2017-12-24 03:01:43+00:00,NikulPa98332227,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1746,2017-12-24 02:58:42+00:00,patel_jalpen,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1747,2017-12-24 02:55:50+00:00,PrasannaParid18,@vijayrupanibjp Congratulations sir ji
1748,2017-12-24 02:51:42+00:00,manjunathgoudap,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir !!! But Nation wants the work from you to Gujarath for 5 years ,so that in 2022 BJP get 150+ easily in Gujarath!!! 
#Baar Baar Baajapaa"
1749,2017-12-24 02:46:25+00:00,has_sahu,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations Honourable Rupaniji for ur second innings as CM of Gujarat.
1750,2017-12-24 02:45:19+00:00,PatKiranbhai,@vijayrupanibjp @BJP4Gujarat @BJP4India Hope now public of morbi free from CANCER air water &amp; food by coal gasifier and coal tar pollution and BJP spread happiness to public and stop corruption in GPCB. 200 owner black money is not important 2lac public is important for gov hope for Best by BJP @PMOIndia @narendramodi https://t.co/VMDBTKPMTz
1751,2017-12-24 02:44:49+00:00,Jeevandeepkdr,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations
1752,2017-12-24 02:37:01+00:00,RiteshG6978,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Now recreate the magic which NAMO created in Gujrat. Development has no limit. Hope Gujrat will flourish under your leadership.
1753,2017-12-24 02:36:03+00:00,YadavAjay181228,"@vijayrupanibjp @UdayMahurkar @narendramodi @AmitShah @BJP4Gujarat Sir Abhi guzrat me Hum, Modi sahib ke naam se, win hue h, 
So pls I request, Ab aap aisa kaam kare Guzrat ke liye ke, Aapke naam se, win Ho next Time, aapse bahut Asha h, 
Thank you Sir"
1754,2017-12-24 02:33:22+00:00,YadavAjay181228,@vijayrupanibjp @UdayMahurkar @narendramodi @AmitShah @BJP4Gujarat Congratulations Sir
1755,2017-12-24 02:27:45+00:00,piysho,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Sir @narendramodi @amit shah has fought the elections as if they were CM and DY CM.. kindly ensure in 2019 you give them 25 Lok Sabha seats.
1756,2017-12-24 02:19:16+00:00,THOTAKAMALAKAR1,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1757,2017-12-24 02:12:34+00:00,yparikh,@vijayrupanibjp @AmitShah These lies should be dealt legally...arrest this guy for wantedly spreading baseless rumours..such lies resulted in BJP getting less seats. Act now. https://t.co/JOppkf32fk
1758,2017-12-24 02:05:16+00:00,SKBhard55931653,"@vijayrupanibjp Good morning
Good going well played
Keep it up"
1759,2017-12-24 01:54:04+00:00,PrinceY11689905,@vijayrupanibjp @PemaKhanduBJP Very good
1760,2017-12-24 01:54:03+00:00,KantubhaV,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations  Jay ho  B J p
1761,2017-12-24 01:49:19+00:00,SachinB42083206,@vijayrupanibjp @Nitinbhai_Patel Congratulations. Now please give your best so you can win next election on your own. Visit atleast those places where you had visited during camping. Instruct your all members to market your policies and decision round the clock.
1762,2017-12-24 01:13:31+00:00,KaushikDesai16,"@vijayrupanibjp @BJP4Gujarat @BJP4India @narendramodi @AmitShah 
Please conduct townhall meetings by your elected members in winning area &amp; prospective candidates in area where BJP lost to have communication with voters. You must listen voters &amp; rejectors of BJP to win overall. Involve candidates now &amp; not later."
1763,2017-12-24 00:24:27+00:00,RameshwarRathi3,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations
1764,2017-12-23 23:31:56+00:00,Hariharan2345,@vijayrupanibjp @ncbn Shri Vijay Rupani- please  replicate the diligent hard working AP  CMs style
1765,2017-12-23 23:23:25+00:00,Hariharan2345,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Please start the hard work like Narendra Modi.  This is important for India's future! Focus on Saurashtra.   Please don't be arrogant
1766,2017-12-23 23:16:50+00:00,sjrsons,@vijayrupanibjp you have proved your mettle. Kept up bjp’s poll promises. Who else would be more suitable than you for CM. Congratulations
1767,2017-12-23 23:15:50+00:00,asokmallelil,@vijayrupanibjp Congratulation
1768,2017-12-23 22:50:25+00:00,anuragsocial,"@vijayrupanibjp @PMOIndia @AmitShah @RSS_Org @Ramlal Vision Vews Versatility Visit Village must be focused &amp; core areas 2 work now with all people 2 make Gujrat Shines from all corners , Let's complaints &amp; suggestions come from all &amp; get actions immediately 2 make Modiji strong"
1769,2017-12-23 21:50:45+00:00,JaganNKaushik,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Heartiest congratulations to Shri Vijay Rupani Ji, on being elected as CM of Gujarat again.
We wish him hv an enormously successful tenure !"
1770,2017-12-23 20:13:13+00:00,MahendraMatera,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir ji
1771,2017-12-23 20:03:22+00:00,bharat_sindal,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Jay bjp
1772,2017-12-23 19:49:43+00:00,SantwaniM,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat CONGRATULATION SIR....GO ON
1773,2017-12-23 19:42:32+00:00,Sanjay__1,"@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Congratulations! It's high time to get the grip back in the state. No time to loose, all the best!"
1774,2017-12-23 19:37:21+00:00,mahendrajadeja,@vijayrupanibjp @BJP4Gujarat  Many congratulations and best wishes. We are proud about Gujarat stable Goverment and all Everyone support and enhance Goverment initiative
1775,2017-12-23 19:07:59+00:00,AjayCho79641582,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Sir I am not from Gujarat but working here because Gujarat is develop states then others, just you people needs to maintain it."
1776,2017-12-23 19:04:43+00:00,SubhashKacha8,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations...sir.
Jay ho Bjp sarkar https://t.co/jL7KvsIvHb"
1777,2017-12-23 18:45:20+00:00,VickyRa02344213,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations Saheb
1778,2017-12-23 18:38:03+00:00,Rajendr01189892,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Congrats Sir.. We hope in your leadership everything will run smoothly in Gujrat.
1779,2017-12-23 18:27:50+00:00,arnav1108,@vijayrupanibjp @BJP4India @BJP4Gujarat Well done sir
1780,2017-12-23 18:19:10+00:00,BhalachandraSh1,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Vijay rupani ji congratulations. People have confidence in you for good governance and development
1781,2017-12-23 18:16:49+00:00,AajBolegaIndia,@vijayrupanibjp  SIR BIG CONGRATULATIONS AND https://t.co/xL2FvdzVM7
1782,2017-12-23 17:58:07+00:00,vvvladiator,@vijayrupanibjp @VasundharaBJP Congratulations Sir
1783,2017-12-23 17:54:38+00:00,Tamil4bjp,@vijayrupanibjp @BJP4India @BJP4Gujarat Congrats Sir...Truth Never fails...Gujarat people have proved it again...
1784,2017-12-23 17:53:43+00:00,VikramsinhParm7,@vijayrupanibjp @BJP4Gujarat @BJP4India Congratulations
1785,2017-12-23 17:52:09+00:00,BharatT51142802,"@vijayrupanibjp @jitu_vaghani Rupaniji, Best Wishes from Kachchh Anjar for being CM once again!"
1786,2017-12-23 17:51:42+00:00,aedyofficial,@vijayrupanibjp @narendramodi You should also say thanks to me. There is also one vote of mine for Gujarat . 😊 love 🇮🇳
1787,2017-12-23 17:51:09+00:00,MadhavsinghRa10,"@vijayrupanibjp 
Congratulations..."
1788,2017-12-23 17:49:21+00:00,SurajSh74218716,@vijayrupanibjp @mlkhattar Congratulations again
1789,2017-12-23 17:48:59+00:00,vinayJa98,@vijayrupanibjp I would like to meet you how to approach
1790,2017-12-23 17:48:24+00:00,vinayJa98,"@vijayrupanibjp Sir congratulations to you for getting a responsibility of Gujarat as CM, hope you will deliver your best."
1791,2017-12-23 17:24:37+00:00,Sunil15031965,"@vijayrupanibjp 
Congratulations saheb."
1792,2017-12-23 17:23:53+00:00,Rajendr34098075,@vijayrupanibjp  please keep big sign board and hoarding to the way of shankheswar parshwanath (Shankeshwar ) from Ahmedabad which  shows direction towards temple. And also please repair roads towards temple.
1793,2017-12-23 17:15:24+00:00,RAVI__JAIN,@vijayrupanibjp when r u going to start preparation for welcoming Israel president in ahmedabad
1794,2017-12-23 17:13:23+00:00,sweetyparidhi,@vijayrupanibjp it needs to be probed https://t.co/8Lu5ydB3K6
1795,2017-12-23 17:11:12+00:00,Hiren_Quickactn,@vijayrupanibjp @BJP4India @BJP4Gujarat Not  only  work  for  Corporate culture...... Work  for  village  culture  in  Gujarat..... So  in  Next  election..... You  become  king  of  Gujarat.....
1796,2017-12-23 17:11:09+00:00,Bhagva_Dhvaj,@vijayrupanibjp @Nitinbhai_Patel heartiest congratulations 💐💐💐@BJP4Gujarat
1797,2017-12-23 17:09:15+00:00,RakeshS92890345,@vijayrupanibjp @BJP4India @BJP4Gujarat Jay ho b.j.p.
1798,2017-12-23 17:05:49+00:00,krunalbhoj19,@vijayrupanibjp @BJP4Gujarat @BJP4India Congratulations
1799,2017-12-23 17:05:19+00:00,krunalbhoj19,@vijayrupanibjp @Nitinbhai_Patel Congratulations
1800,2017-12-23 17:03:19+00:00,rayka_punm,@vijayrupanibjp @ChouhanShivraj Congratulations 🎉🎉
1801,2017-12-23 17:03:17+00:00,rayka_punm,@vijayrupanibjp @VasundharaBJP Congratulations 🎉🎉
1802,2017-12-23 17:01:35+00:00,krunalbhoj19,@vijayrupanibjp Nice sir
1803,2017-12-23 17:01:33+00:00,DRPrade94972168,"@vijayrupanibjp @ChouhanShivraj Respected CM Sir
Shree VIJAY RUPANI JI,
Congratulations for your
2nd term Sir.
Jai Hind."
1804,2017-12-23 17:01:06+00:00,rayka_punm,@vijayrupanibjp @mlkhattar Congratulations 🎉🎉
1805,2017-12-23 16:59:20+00:00,JTapulal,@vijayrupanibjp Good job Sir
1806,2017-12-23 16:59:01+00:00,sanaryalegal,@vijayrupanibjp @ChouhanShivraj @drramansingh Smt @VasundharaBJP @myogiadityanath @Dev_Fadnavis @AmitShah @narendramodi All Sir pls instruct @BJP4India ruled States 2implement this idea pan India @ earliest. https://t.co/5e09fPVsEX
1807,2017-12-23 16:55:40+00:00,HarahalN,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1808,2017-12-23 16:50:28+00:00,ssr99,@vijayrupanibjp Can you explain this Mr.Rupani ? https://t.co/94R99dHR4n
1809,2017-12-23 16:44:20+00:00,Prahlad62746401,@vijayrupanibjp @HarsimratBadal_ Congratulations sir..
1810,2017-12-23 16:42:27+00:00,Jignesh88464653,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Congratulations Vijay sir
1811,2017-12-23 16:38:08+00:00,keval32,"@vijayrupanibjp Sir, this is happening in your Gujarat, I earnestly request you to take action on this. Full story here: https://t.co/w8q2RifZyQ"
1812,2017-12-23 16:37:49+00:00,NanuVipin,@vijayrupanibjp @BJP4Gujarat @BJP4India congratulations
1813,2017-12-23 16:23:14+00:00,ManojMe85758396,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat And what about public who make u victorious n voted BJP, Sir???????!???!!!!!!!"
1814,2017-12-23 16:07:02+00:00,Dip291190,@vijayrupanibjp @mlkhattar Congratulations sir
1815,2017-12-23 15:56:11+00:00,BinayJain3,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations ,"
1816,2017-12-23 15:50:28+00:00,ChavhanChandu,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1817,2017-12-23 15:47:06+00:00,oaevmmnm4agnzm1,@vijayrupanibjp @BJP4Gujarat @BJP4India Congratulations
1818,2017-12-23 15:46:55+00:00,jayeshc41006685,@vijayrupanibjp Good keep it sir
1819,2017-12-23 15:39:20+00:00,KHEMRAJ05218499,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Hon'ble CM Sir.
Heartly congratulations. Please do justice with the chair. Please be fair and just."
1820,2017-12-23 15:35:41+00:00,DharmKu73236913,@vijayrupanibjp Congratulation
1821,2017-12-23 15:30:18+00:00,GeetaMaurya14,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulation sir
1822,2017-12-23 15:27:51+00:00,Arilitha,"@vijayrupanibjp @BJP4India @BJP4Gujarat sir, do not leave space to congress in 2019 LS elections."
1823,2017-12-23 15:23:59+00:00,congressbel,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations
1824,2017-12-23 15:14:31+00:00,Maheshjangaria,@vijayrupanibjp Nice sar
1825,2017-12-23 15:12:08+00:00,nairnv,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congratulations sir, this is a huge responsibility and trust shown by the public and we hope you would excel and the incumbency generated is transformed into trust"
1826,2017-12-23 15:12:01+00:00,drmahesh4000,@vijayrupanibjp Vijayi bhav...!..always
1827,2017-12-23 15:11:33+00:00,bmsshah1,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat PROVE ON YOUR WORDS I WILL FULFIL ALL EXPECTATIONS &amp; DESIRES OF PPL OF GUJARAT &amp; REMOVE ALL DIFFICULTIES IN RURAL AREAS, BUSINESSMEN ,TRADERS ,RETAILERS ,SME ETC .."
1828,2017-12-23 15:10:59+00:00,daxapatelbjp,@vijayrupanibjp @byadavbjp Congratulations
1829,2017-12-23 15:09:35+00:00,Dinuraghubansi,@vijayrupanibjp Please call congress parsi rahul to attend this
1830,2017-12-23 15:08:31+00:00,Uttammodi76,@vijayrupanibjp Nice
1831,2017-12-23 14:55:16+00:00,Jhanvig,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Abhinandan.. @vijayrupanibjp 
Looking forward for the development in Gujarat again."
1832,2017-12-23 14:54:52+00:00,sharat1962,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Gujrat is really very developed state
1833,2017-12-23 14:52:59+00:00,ArjunPa44901,@vijayrupanibjp @BJP4Gujarat @BJP4India Fully trusted you
1834,2017-12-23 14:52:45+00:00,Akansha14562950,"@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Sir mere thankful notes won't work, wonders will be visible when Gujarat will witness &amp; show all citizens about it's capabilities &amp; glory on an international platform. That will secure NDA for 2019 &amp; Namo as our PM. #EndofCongress"
1835,2017-12-23 14:52:22+00:00,SonalKParmar1,"@vijayrupanibjp congratulations sir, we all Gujarati always stand with bjp.we contribute to Gujarat development ..."
1836,2017-12-23 14:50:52+00:00,HirenRa10032922,"@vijayrupanibjp @mlkhattar Many congratulations sirjii, keep doing well and wish to great progress of gujarat under your leadership.. all the very best boss"
1837,2017-12-23 14:47:59+00:00,piushchanddrapa,@vijayrupanibjp @BJP4India @narendramodi @AmitShah @BJP4Gujarat Congratulations sir
1838,2017-12-23 14:46:29+00:00,chauhan_kg,@vijayrupanibjp Congrats
1839,2017-12-23 14:46:11+00:00,secutraff,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat This time you will have to rope in corrupt organisation like Ahmedabad municipal and DST for screwing up smart city work  and playing with state security but deploying substandard solution
1840,2017-12-23 14:39:49+00:00,manishmodi7862,"@vijayrupanibjp @BJP4India 
Congratulations sir"
1841,2017-12-23 14:39:35+00:00,BharatkumarBn13,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Congrats Sir we are always with u &amp; BJP
1842,2017-12-23 14:38:51+00:00,BharatkumarBn13,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Hello sir pls sort out fees matter now. We all parents sick and tired and all schools pressure to pay the fees.
1843,2017-12-23 14:37:22+00:00,nm0565593,@vijayrupanibjp @ChouhanShivraj Congratulations sir gi and God bless you very very progress gujrat Jay hind Jay Bharat
1844,2017-12-23 14:34:07+00:00,pal_nayyar,@vijayrupanibjp @narendramodi @AmitShah @BJP4Gujarat Welcome to second innings do well
